service_id,booking_id,hotel_id,employee_id,service_name,service_date,quantity,unit_price,total_price
SER001892,BOOK000975,HOT0049,EMP00061,Spa,2024-10-06,2,750,1500
SER001893,BOOK000954,HOT0220,EMP00287,Laundry,2025-03-31,1,2000,2000
SER001894,BOOK001511,HOT0131,EMP00331,Laundry,2025-08-24,4,2000,8000
SER001895,BOOK002596,HOT0135,EMP00170,Breakfast,2025-05-02,2,1500,3000
SER001896,BOOK001259,HOT0093,EMP00105,Lunch,2026-06-19,4,250,1445
SER001897,BOOK001316,HOT0120,EMP00336,Room Cleaning,2024-11-15,3,500,1500
SER001898,BOOK002297,HOT0196,EMP00224,Lunch,2026-01-09,1,500,500
SER001899,BOOK002194,HOT0186,EMP00101,Breakfast,2026-03-11,1,500,500
SER001900,BOOK004696,HOT0128,EMP00685,Dinner,2024-09-26,4,1500,6000
SER001901,BOOK003841,HOT0037,EMP00291,Swimming Pool,2026-06-26,1,250,250
SER001902,BOOK003269,HOT0055,EMP00420,Dinner,2026-02-17,2,250,500
SER001903,BOOK001404,HOT0226,EMP00477,Lunch,2025-10-16,1,750,750
SER001904,BOOK000817,HOT0242,EMP00196,Mini Bar,2026-05-03,1,500,500
SER001905,BOOK001448,HOT0133,EMP00415,Gym,2025-10-20,2,1500,3000
SER001906,BOOK002872,HOT0119,EMP00754,Room Cleaning,2025-07-31,4,500,2000
SER001907,BOOK000861,HOT0178,EMP00433,Airport Pickup,2025-06-07,3,1500,4500
SER001908,BOOK004119,HOT0035,EMP00737,Mini Bar,2025-02-24,3,1500,4500
SER001909,BOOK000688,HOT0228,EMP00252,Breakfast,2026-03-08,1,750,750
SER001910,BOOK003712,HOT0229,EMP00405,Room Cleaning,2026-01-16,4,750,3000
SER001911,BOOK000272,HOT0249,EMP00100,Lunch,2025-10-24,1,1500,1500
SER001912,BOOK002363,HOT0002,EMP00366,Airport Pickup,2026-06-02,2,2000,4000
SER001913,BOOK002002,HOT0030,EMP00069,Swimming Pool,2024-10-24,1,500,500
SER001914,BOOK000005,HOT0013,EMP00154,Laundry,2025-11-17,1,1500,1500
SER001915,BOOK003443,HOT0028,EMP00165,Laundry,2025-09-01,1,500,500
SER001916,BOOK004353,HOT0047,EMP00288,Dinner,2025-01-02,1,2000,2000
SER001917,BOOK001738,HOT0050,EMP00206,Dinner,2025-09-25,1,1000,1000
SER001918,BOOK003051,HOT0166,EMP00761,Mini Bar,2024-12-10,4,2000,8000
SER001919,BOOK000524,HOT0049,EMP00109,Breakfast,2025-11-11,3,2000,6000
SER001920,BOOK001355,HOT0096,EMP00644,Spa,2025-11-06,2,1000,2000
SER001921,BOOK004359,HOT0149,EMP00710,Airport Pickup,2025-01-21,4,250,1000
SER001922,BOOK000119,HOT0228,EMP00599,Swimming Pool,2025-09-13,1,250,250
SER001923,BOOK003206,HOT0013,EMP00472,Room Cleaning,2026-08-08,4,750,3000
SER001924,BOOK003378,HOT0080,EMP00604,Laundry,2025-05-05,4,750,3000
SER001925,BOOK000710,HOT0155,EMP00598,Dinner,2025-10-06,4,2000,8000
SER001926,BOOK002884,HOT0083,EMP00482,Breakfast,2025-12-10,3,1500,4500
SER001927,BOOK003875,HOT0139,EMP00009,Spa,2025-12-24,2,1000,2000
SER001928,BOOK003007,HOT0087,EMP00251,Room Cleaning,2025-02-08,2,500,1000
SER001929,BOOK000453,HOT0221,EMP00755,Gym,2025-04-04,4,500,2000
SER001930,BOOK004061,HOT0088,EMP00503,Room Cleaning,2024-09-26,3,500,1500
SER001931,BOOK002854,HOT0220,EMP00608,Lunch,2026-01-26,3,500,1500
SER001932,BOOK003149,HOT0113,EMP00797,Gym,2024-09-04,2,500,1000
SER001933,BOOK003334,HOT0130,EMP00011,Laundry,2025-02-12,2,1500,3000
SER001934,BOOK002871,HOT0054,EMP00472,Room Cleaning,2024-08-26,2,250,500
SER001935,BOOK002642,HOT0223,EMP00481,Breakfast,2025-07-29,1,500,500
SER001936,BOOK003860,HOT0099,EMP00170,Gym,2026-08-13,2,1000,2000
SER001937,BOOK004770,HOT0247,EMP00412,Dinner,2026-01-11,3,1000,3000
SER001938,BOOK001356,HOT0202,EMP00279,Gym,2024-10-16,1,750,750
SER001939,BOOK000706,HOT0239,EMP00526,Dinner,2025-10-16,4,2000,8000
SER001940,BOOK000820,HOT0139,EMP00263,Laundry,2026-03-15,4,750,3000
SER001941,BOOK003762,HOT0090,EMP00033,Spa,2025-06-15,3,1000,3000
SER001942,BOOK003352,HOT0167,EMP00634,Lunch,2025-01-25,4,250,1000
SER001943,BOOK001463,HOT0026,EMP00319,Room Cleaning,2024-12-26,3,2000,6000
SER001944,BOOK000014,HOT0160,EMP00708,Mini Bar,2025-05-02,3,250,750
SER001945,BOOK001273,HOT0133,EMP00358,Mini Bar,2024-09-29,3,250,750
SER001946,BOOK003941,HOT0224,EMP00441,Gym,2026-02-25,4,250,1000
SER001947,BOOK002782,HOT0208,EMP00070,Breakfast,2026-04-01,3,250,750
SER001948,BOOK004971,HOT0214,EMP00467,Swimming Pool,2025-10-01,2,750,1500
SER001949,BOOK000765,HOT0087,EMP00554,Airport Pickup,2025-05-27,4,750,3000
SER001950,BOOK000125,HOT0172,EMP00293,Breakfast,2026-05-10,3,2000,6000
SER001951,BOOK003801,HOT0082,EMP00408,Lunch,2026-03-26,2,500,1000
SER001952,BOOK002484,HOT0184,EMP00723,Dinner,2024-12-10,2,1000,2000
SER001953,BOOK003895,HOT0136,EMP00351,Breakfast,2024-10-05,2,750,1500
SER001954,BOOK002616,HOT0062,EMP00733,Mini Bar,2026-08-16,4,1000,4000
SER001955,BOOK002639,HOT0165,EMP00755,Breakfast,2025-09-19,2,500,1000
SER001956,BOOK000076,HOT0118,EMP00710,Airport Pickup,2026-07-07,1,500,500
SER001957,BOOK004021,HOT0196,EMP00596,Swimming Pool,2025-03-25,1,1000,1000
SER001958,BOOK003433,HOT0243,EMP00039,Swimming Pool,2026-02-14,1,250,250
SER001959,BOOK001106,HOT0098,EMP00516,Gym,2025-03-21,2,2000,4000
SER001960,BOOK002446,HOT0025,EMP00514,Lunch,2026-08-05,2,1000,2000
SER001961,BOOK002042,HOT0121,EMP00719,Laundry,2025-01-18,2,250,500
SER001962,BOOK001601,HOT0225,EMP00298,Lunch,2026-04-10,3,1500,4500
SER001963,BOOK002328,HOT0081,EMP00747,Lunch,2026-03-16,4,2000,8000
SER001964,BOOK002657,HOT0151,EMP00734,Dinner,2025-01-12,2,250,500
SER001965,BOOK001112,HOT0061,EMP00715,Mini Bar,2025-05-24,3,750,2250
SER001966,BOOK001470,HOT0249,EMP00048,Room Cleaning,2026-06-29,3,1000,3000
SER001967,BOOK001702,HOT0105,EMP00639,Mini Bar,2025-07-31,1,1000,1000
SER001968,BOOK000679,HOT0069,EMP00622,Swimming Pool,2024-10-01,3,500,1500
SER001969,BOOK000632,HOT0232,EMP00282,Gym,2024-10-01,1,1000,1000
SER001970,BOOK000928,HOT0015,EMP00013,Gym,2026-05-06,2,1000,2000
SER001971,BOOK002226,HOT0016,EMP00253,Lunch,2025-06-03,3,1500,4500
SER001972,BOOK000037,HOT0206,EMP00442,Breakfast,2024-09-29,1,2000,2000
SER001973,BOOK000749,HOT0036,EMP00536,Spa,2024-11-01,4,500,2000
SER001974,BOOK004530,HOT0020,EMP00090,Mini Bar,2026-05-11,-1,500,500
SER001975,BOOK003039,HOT0100,EMP00687,Lunch,2025-07-30,4,500,2000
SER001976,BOOK000988,HOT0052,EMP00409,Spa,2024-10-15,2,1000,2000
SER001977,BOOK000136,HOT0097,EMP00022,Lunch,2025-07-27,1,500,500
SER001978,BOOK000113,HOT0053,EMP00665,Spa,2026-03-16,2,1000,2000
SER001979,BOOK002893,HOT0069,EMP00142,Gym,2026-06-08,4,750,3000
SER001980,BOOK001254,HOT0137,EMP00353,Airport Pickup,2025-05-27,3,1000,3000
SER001981,BOOK004430,HOT0142,EMP00732,Room Cleaning,2026-05-25,4,2000,8000
SER001982,BOOK003497,HOT0242,EMP00675,Laundry,2025-09-15,2,1500,3000
SER001983,BOOK000798,HOT0096,EMP00396,Dinner,2025-05-14,2,1500,3000
SER001984,BOOK003610,HOT0003,EMP00451,Lunch,2025-04-19,2,1500,3000
SER001985,BOOK002235,HOT0030,EMP00336,Lunch,2024-12-18,1,500,500
SER001986,BOOK004756,HOT0019,EMP00087,Laundry,2024-12-03,4,1000,4000
SER001987,BOOK001568,HOT0190,EMP00422,Airport Pickup,2026-01-06,1,250,250
SER001988,BOOK002918,HOT0090,EMP00636,Lunch,2026-05-11,4,250,1000
SER001989,BOOK002576,HOT0042,EMP00761,Dinner,2025-06-29,1,750,750
SER001990,BOOK000027,HOT0004,EMP00635,Gym,2025-02-17,-1,1000,4000
SER001991,BOOK004245,HOT0203,EMP00515,Spa,2026-04-03,2,1000,2000
SER001992,BOOK000914,HOT0014,EMP00057,Dinner,2026-08-06,2,750,1500
SER001993,BOOK000504,HOT0059,EMP00260,Mini Bar,2024-11-17,4,500,2000
SER001994,BOOK004089,HOT0238,EMP00759,Lunch,2026-06-16,4,250,1000
SER001995,BOOK004423,HOT0079,EMP00715,Mini Bar,2025-04-07,3,1000,3000
SER001996,BOOK003539,HOT0214,EMP00327,Mini Bar,2025-10-18,4,2000,8000
SER001997,BOOK002633,HOT0173,EMP00035,Laundry,2025-05-20,1,1500,1500
SER001998,BOOK003501,HOT0108,EMP00323,Airport Pickup,2024-11-30,4,250,1000
SER001999,BOOK000028,HOT0100,,Dinner,2026-04-03,2,1500,3000
SER002000,BOOK004779,HOT0048,EMP00789,Laundry,2026-08-21,1,1500,1500
SER002001,BOOK000268,HOT0221,EMP00707,Gym,2024-12-13,1,1500,1500
SER002002,BOOK001729,HOT0027,EMP00413,Mini Bar,2025-11-08,1,1000,1000
SER002003,BOOK004910,HOT0022,EMP00567,Mini Bar,2026-03-27,4,750,3000
SER002004,BOOK000137,HOT0005,EMP00327,Airport Pickup,2026-06-23,4,2000,8000
SER002005,BOOK001052,HOT0185,EMP00433,Gym,2024-10-30,3,1500,4500
SER002006,BOOK002577,HOT0170,EMP00618,Spa,2025-06-25,3,250,750
SER002007,BOOK002666,HOT0197,EMP00473,Laundry,2024-12-02,2,750,1500
SER002008,BOOK001152,HOT0207,EMP00292,Swimming Pool,2024-11-06,3,1000,3000
SER002009,BOOK004112,HOT0224,EMP00089,Spa,2025-10-28,3,1500,4500
SER002010,BOOK000427,HOT0230,EMP00160,Gym,2026-09-19,2,250,500
SER002011,BOOK004998,HOT0063,EMP00655,Spa,2025-04-17,-1,1000,4000
SER002012,BOOK000972,HOT0048,EMP00127,Swimming Pool,2025-06-02,3,500,1500
SER002013,BOOK002636,HOT0111,EMP00718,Spa,2025-10-24,4,250,1000
SER002014,BOOK000916,HOT0211,EMP00697,Dinner,2025-03-07,4,1500,6000
SER002015,BOOK004730,HOT0235,EMP00363,Spa,2024-08-15,1,1500,1500
SER002016,BOOK004744,HOT0242,EMP00530,Airport Pickup,2024-09-15,4,250,1000
SER002017,BOOK000044,HOT0208,EMP00360,Dinner,2025-07-17,2,750,1500
SER002018,BOOK004974,HOT0077,EMP00700,Airport Pickup,2025-10-29,3,2000,6000
SER002019,BOOK002883,HOT0003,EMP00730,Mini Bar,2025-09-15,3,750,2250
SER002020,BOOK002180,HOT0172,EMP00093,Swimming Pool,2024-10-24,4,1500,6000
SER002021,BOOK004337,HOT0184,EMP00305,Lunch,2025-05-06,4,2000,8000
SER002022,BOOK001554,HOT0101,EMP00375,Airport Pickup,2026-01-24,4,750,3000
SER002023,BOOK003655,HOT0129,EMP00525,Gym,2026-06-30,3,250,750
SER002024,BOOK003668,HOT0062,EMP00782,Mini Bar,2026-01-06,-1,1000,2000
SER002025,BOOK004940,HOT0211,EMP00193,Airport Pickup,2026-08-15,2,1500,3000
SER002026,BOOK002458,HOT0060,EMP00630,Breakfast,2025-06-17,1,2000,2000
SER002027,BOOK003414,HOT0239,EMP00447,Breakfast,2026-08-04,2,1500,3000
SER002028,BOOK003517,HOT0121,EMP00517,Dinner,2026-07-25,1,1500,1500
SER002029,BOOK002040,HOT0234,EMP00397,Gym,2024-09-27,2,1000,2000
SER002030,BOOK002873,HOT0201,EMP00460,Swimming Pool,2025-04-23,3,250,750
SER002031,BOOK004023,HOT0159,EMP00142,Spa,2024-11-12,2,500,1000
SER002032,BOOK004605,HOT0244,EMP00539,Lunch,2024-09-26,4,750,3000
SER002033,BOOK001779,HOT0146,EMP00025,Spa,2025-03-18,2,750,1500
SER002034,BOOK004992,HOT0072,EMP00391,Room Cleaning,2026-05-21,4,1000,4000
SER002035,BOOK000537,HOT0062,EMP00731,Room Cleaning,2025-10-11,3,250,750
SER002036,BOOK004718,HOT0017,EMP00521,Spa,2026-04-28,4,500,2000
SER002037,BOOK001753,HOT0146,EMP00619,Lunch,2025-10-13,4,250,1000
SER002038,BOOK001371,HOT0208,EMP00094,Airport Pickup,2025-04-20,1,500,500
SER002039,BOOK002417,HOT0111,EMP00738,Breakfast,2025-04-26,3,2000,6000
SER002040,BOOK000670,HOT0155,EMP00158,Breakfast,2025-09-20,2,500,1000
SER002041,BOOK003918,HOT0177,EMP00499,Swimming Pool,2024-08-17,4,1000,4000
SER002042,BOOK002876,HOT0084,EMP00575,Mini Bar,2026-05-12,4,2000,8000
SER002043,BOOK002127,HOT0040,EMP00082,Laundry,2026-03-26,1,250,250
SER002044,BOOK001727,HOT0111,EMP00118,Breakfast,2026-02-27,3,1500,4500
SER002045,BOOK003111,HOT0070,EMP00298,Dinner,2026-02-26,2,1500,3000
SER002046,BOOK004981,HOT0205,EMP00550,Breakfast,2025-09-07,2,2000,4000
SER002047,BOOK002350,HOT0178,EMP00192,Laundry,2025-07-09,3,1500,4500
SER002048,BOOK001399,HOT0029,EMP00289,Breakfast,2026-05-04,3,250,750
SER002049,BOOK003196,HOT0105,EMP00381,Spa,2025-02-24,2,1000,2000
SER002050,BOOK000314,HOT0201,EMP00141,Airport Pickup,2026-04-28,2,1000,2000
SER002051,BOOK002676,HOT0068,EMP00197,Mini Bar,2026-05-25,2,2000,4000
SER002052,BOOK002338,HOT0018,,Airport Pickup,2025-08-26,2,2000,4000
SER002053,BOOK000226,HOT0047,EMP00163,Mini Bar,2025-11-30,3,1500,4500
SER002054,BOOK000695,HOT0236,EMP00340,Dinner,2026-06-15,2,500,1000
SER002055,BOOK003948,HOT0098,EMP00536,Gym,2025-08-04,3,1500,4500
SER002056,BOOK000582,HOT0235,EMP00088,Gym,2025-06-06,3,2000,6000
SER002057,BOOK003057,HOT0013,EMP00726,Gym,2025-04-29,2,1000,2000
SER002058,BOOK002704,HOT0178,EMP00364,Room Cleaning,2024-08-21,3,1500,4500
SER002059,BOOK000154,HOT0042,EMP00594,Laundry,2024-11-21,2,1000,2000
SER002060,BOOK004283,HOT0117,EMP00778,Mini Bar,2026-06-06,1,750,750
SER002061,BOOK000788,HOT0125,EMP00287,Airport Pickup,2024-10-10,2,2000,4000
SER002062,BOOK004031,HOT0184,EMP00774,Dinner,2025-10-13,1,500,500
SER002063,BOOK002910,HOT0055,EMP00267,Airport Pickup,2026-07-30,4,250,1000
SER002064,BOOK002573,HOT0182,EMP00131,Room Cleaning,2025-06-28,2,2000,4000
SER002065,BOOK000305,HOT0078,EMP00347,Dinner,2026-07-25,4,250,1000
SER002066,BOOK002774,HOT0157,EMP00046,Dinner,2025-01-03,4,2000,8000
SER002067,BOOK001507,HOT0157,EMP00521,Room Cleaning,2026-04-30,3,1000,3000
SER002068,BOOK001834,HOT0023,,Dinner,2026-04-16,1,500,500
SER002069,BOOK003936,HOT0053,EMP00511,Spa,2026-06-13,2,2000,4000
SER002070,BOOK002318,HOT0158,EMP00422,Laundry,2025-03-01,1,750,750
SER002071,BOOK001123,HOT0093,EMP00492,Gym,2025-04-25,3,250,750
SER002072,BOOK004052,HOT0170,EMP00771,Swimming Pool,2025-02-26,3,1500,4500
SER002073,BOOK001533,HOT0190,EMP00758,Swimming Pool,2024-10-21,4,2000,8000
SER002074,BOOK002848,HOT0115,EMP00180,Laundry,2026-09-10,1,250,250
SER002075,BOOK004489,HOT0228,EMP00016,Mini Bar,2026-03-13,4,1500,6000
SER002076,BOOK001068,HOT0129,EMP00789,Breakfast,2024-11-09,3,1500,4500
SER002077,BOOK001165,HOT0078,EMP00016,Dinner,2025-06-02,4,1500,6000
SER002078,BOOK003965,HOT0215,EMP00769,Mini Bar,2025-01-16,2,1500,3000
SER002079,BOOK004868,HOT0244,EMP00478,Mini Bar,2026-02-14,4,1000,4000
SER002080,BOOK000826,HOT0196,EMP00449,Dinner,2024-12-27,1,750,750
SER002081,BOOK001029,HOT0148,EMP00319,Breakfast,2025-05-18,3,750,2250
SER002082,BOOK000905,HOT0042,EMP00054,Lunch,2026-03-10,4,1500,6000
SER002083,BOOK003788,HOT0044,EMP00628,Spa,2026-01-11,1,750,750
SER002084,BOOK001857,HOT0248,EMP00545,Lunch,2025-11-11,2,500,1000
SER002085,BOOK003699,HOT0188,EMP00265,Gym,2025-01-21,2,1000,2000
SER002086,BOOK002481,HOT0114,EMP00003,Spa,2025-04-22,2,1000,2000
SER002087,BOOK002241,HOT0069,EMP00498,Lunch,2025-10-23,3,750,2250
SER002088,BOOK004742,HOT0049,EMP00707,Room Cleaning,2025-01-23,3,2000,6000
SER002089,BOOK001931,HOT0182,EMP00500,Room Cleaning,2026-01-16,3,1000,3000
SER002090,BOOK001577,HOT0144,EMP00581,Breakfast,2026-06-19,1,1500,1500
SER002091,BOOK004427,HOT0089,EMP00051,Spa,2024-11-24,4,750,3000
SER002092,BOOK003200,HOT0166,EMP00123,Gym,2024-10-03,2,750,1500
SER002093,BOOK004020,HOT0196,EMP00340,Dinner,2025-06-03,4,750,3000
SER002094,BOOK004646,HOT0226,EMP00789,Mini Bar,2025-07-17,2,750,1500
SER002095,BOOK001175,HOT0109,EMP00051,Lunch,2026-07-02,1,2000,2000
SER002096,BOOK002149,HOT0238,EMP00799,Gym,2025-09-10,1,250,250
SER002097,BOOK000671,HOT0039,EMP00392,Swimming Pool,2024-11-08,2,250,500
SER002098,BOOK000708,HOT0047,EMP00129,Laundry,2025-07-17,4,250,1000
SER002099,BOOK001557,HOT0016,EMP00017,Gym,2026-03-23,4,1000,4000
SER002100,BOOK003612,HOT0114,EMP00522,Breakfast,2026-08-17,2,500,1000
SER002101,BOOK004665,HOT0100,EMP00728,Swimming Pool,2026-02-27,4,1500,6000
SER002102,BOOK001321,HOT0238,EMP00326,Breakfast,2024-10-29,4,1500,6000
SER002103,BOOK001853,HOT0024,EMP00205,Dinner,2025-01-14,-1,1000,1000
SER002104,BOOK000195,HOT0064,EMP00233,Airport Pickup,2026-04-06,2,1000,2000
SER002105,BOOK002459,HOT0037,EMP00750,Gym,2026-07-12,3,750,2250
SER002106,BOOK004375,HOT0176,EMP00694,Laundry,2025-07-16,4,1500,6000
SER002107,BOOK001883,HOT0078,EMP00389,Lunch,2025-06-20,2,1500,3000
SER002108,BOOK002238,HOT0068,EMP00451,Airport Pickup,2024-08-22,1,500,500
SER002109,BOOK004637,HOT0186,EMP00495,Gym,2025-09-06,1,750,750
SER002110,BOOK000100,HOT0223,EMP00589,Lunch,2025-07-14,2,2000,4000
SER002111,BOOK004586,HOT0062,EMP00607,Airport Pickup,2026-03-06,4,2000,8000
SER002112,BOOK002272,HOT0046,EMP00767,Lunch,2025-12-14,1,1000,1000
SER002113,BOOK000064,HOT0041,EMP00665,Dinner,2026-05-12,4,500,2000
SER002114,BOOK002020,HOT0034,EMP00115,Breakfast,2024-12-09,3,2000,6000
SER002115,BOOK002825,HOT0150,EMP00224,Gym,2024-08-22,3,2000,6000
SER002116,BOOK001993,HOT0115,EMP00487,Airport Pickup,2025-10-16,3,2000,6000
SER002117,BOOK001266,HOT0168,EMP00637,Room Cleaning,2025-11-23,3,2000,6000
SER002118,BOOK001936,HOT0146,EMP00443,Lunch,2025-05-03,1,2000,2000
SER002119,BOOK004004,HOT0115,EMP00150,Dinner,2026-07-31,2,2000,4000
SER002120,BOOK001461,HOT0212,EMP00618,Room Cleaning,2026-05-02,2,1000,2000
SER002121,BOOK001161,HOT0027,EMP00498,Dinner,2025-12-13,3,250,750
SER002122,BOOK004547,HOT0017,EMP00272,Dinner,2025-12-23,2,250,500
SER002123,BOOK002673,HOT0226,EMP00251,Laundry,2026-04-27,3,500,1500
SER002124,BOOK002184,HOT0075,EMP00376,Spa,2024-08-31,-1,2000,6000
SER002125,BOOK003925,HOT0118,EMP00127,Dinner,2025-05-16,1,750,750
SER002126,BOOK002427,HOT0150,EMP00053,Gym,2024-12-03,2,2000,4000
SER002127,BOOK004150,HOT0022,EMP00337,Airport Pickup,2025-11-12,4,1500,6000
SER002128,BOOK004351,HOT0076,EMP00346,Gym,2024-10-03,2,1500,3000
SER002129,BOOK003809,HOT0012,EMP00419,Mini Bar,2024-10-20,2,750,1500
SER002130,BOOK003235,HOT0161,EMP00755,Spa,2025-04-24,1,500,500
SER002131,BOOK002678,HOT0104,EMP00664,Gym,2024-11-28,1,250,250
SER002132,BOOK004434,HOT0122,EMP00140,Lunch,2025-08-27,1,500,500
SER002133,BOOK003366,HOT0045,EMP00210,Laundry,2024-09-20,3,2000,6000
SER002134,BOOK002400,HOT0025,EMP00615,Spa,2025-11-17,2,1500,3000
SER002135,BOOK001776,HOT0048,EMP00220,Dinner,2025-06-13,4,2000,8000
SER002136,BOOK004725,HOT0086,EMP00692,Spa,2024-10-12,1,2000,2000
SER002137,BOOK001363,HOT0059,EMP00339,Spa,2024-11-19,1,2000,2000
SER002138,BOOK004573,HOT0055,EMP00772,Breakfast,2025-08-24,4,2000,8000
SER002139,BOOK000191,HOT0161,EMP00359,Gym,2025-02-04,1,1500,1500
SER002140,BOOK003400,HOT0156,EMP00344,Laundry,2025-10-28,3,250,750
SER002141,BOOK003535,HOT0116,EMP00610,Gym,2025-09-20,3,1500,4500
SER002142,BOOK004532,HOT0188,EMP00671,Lunch,2026-06-26,3,500,1500
SER002143,BOOK001748,HOT0093,EMP00683,Room Cleaning,2025-12-19,1,1000,1000
SER002144,BOOK003616,HOT0246,EMP00149,Room Cleaning,2025-10-06,3,2000,6000
SER002145,BOOK003015,HOT0017,EMP00720,Gym,2025-01-04,2,750,1500
SER002146,BOOK003401,HOT0196,EMP00466,Lunch,2025-12-16,3,500,1500
SER002147,BOOK000764,HOT0094,EMP00736,Lunch,2024-11-14,1,1000,1000
SER002148,BOOK004935,HOT0234,EMP00015,Lunch,2025-08-10,1,750,750
SER002149,BOOK000183,HOT0076,EMP00048,Swimming Pool,2026-02-12,3,2000,6000
SER002150,BOOK003330,HOT0048,EMP00708,Spa,2025-12-21,4,1000,4000
SER002151,BOOK003586,HOT0230,EMP00374,Spa,2026-06-24,2,2000,4000
SER002152,BOOK001500,HOT0011,EMP00444,Mini Bar,2025-11-18,3,750,2250
SER002153,BOOK004072,HOT0198,EMP00568,Swimming Pool,2025-06-05,1,1500,1500
SER002154,BOOK003973,HOT0244,EMP00712,Spa,2024-10-19,3,2000,6000
SER002155,BOOK004216,HOT0015,EMP00798,Room Cleaning,2025-01-06,2,2000,4000
SER002156,BOOK002995,HOT0010,EMP00561,Spa,2026-07-07,2,500,1000
SER002157,BOOK000770,HOT0009,EMP00303,Breakfast,2026-07-27,2,500,1000
SER002158,BOOK002010,HOT0160,EMP00753,Lunch,2025-05-16,1,1000,1000
SER002159,BOOK001233,HOT0020,EMP00088,Laundry,2025-03-12,1,2000,2000
SER002160,BOOK000655,HOT0184,EMP00150,Airport Pickup,2026-01-25,3,1000,3229
SER002161,BOOK001521,HOT0043,EMP00025,Dinner,2025-01-13,3,2000,6000
SER002162,BOOK002441,HOT0241,EMP00139,Gym,2025-11-06,4,1000,4000
SER002163,BOOK004135,HOT0205,EMP00340,Swimming Pool,2024-12-12,4,1500,6000
SER002164,BOOK004538,HOT0218,EMP00233,Lunch,2026-07-05,4,500,2000
SER002165,BOOK001597,HOT0098,EMP00774,Gym,2025-06-28,3,1500,4500
SER002166,BOOK004565,HOT0141,EMP00091,Laundry,2025-10-18,4,2000,8000
SER002167,BOOK001353,HOT0010,EMP00383,Swimming Pool,2026-09-17,1,750,750
SER002168,BOOK000941,HOT0113,EMP00276,Gym,2025-10-29,3,500,1500
SER002169,BOOK000240,HOT0157,EMP00718,Spa,2025-03-11,4,500,2000
SER002170,BOOK001856,HOT0173,EMP00132,Mini Bar,2025-11-01,4,250,1000
SER002171,BOOK003025,HOT0038,EMP00312,Swimming Pool,2025-12-30,1,250,250
SER002172,BOOK001495,HOT0188,EMP00396,Airport Pickup,2025-08-17,3,250,750
SER002173,BOOK000599,HOT0066,EMP00088,Gym,2025-05-28,3,1500,4500
SER002174,BOOK001518,HOT0174,EMP00250,Airport Pickup,2025-11-04,4,2000,8000
SER002175,BOOK000672,HOT0029,EMP00593,Airport Pickup,2025-05-16,1,250,250
SER002176,BOOK004642,HOT0090,EMP00609,Lunch,2025-01-16,2,500,1000
SER002177,BOOK001098,HOT0197,EMP00720,Gym,2025-06-24,2,1500,3000
SER002178,BOOK002154,HOT0100,EMP00612,Breakfast,2025-07-15,4,750,3000
SER002179,BOOK002394,HOT0124,EMP00741,Gym,2025-03-19,3,750,2250
SER002180,BOOK003035,HOT0236,EMP00182,Airport Pickup,2025-03-16,4,750,3000
SER002181,BOOK000153,HOT0182,EMP00686,Swimming Pool,2025-12-04,4,250,1000
SER002182,BOOK001812,HOT0031,EMP00324,Swimming Pool,2025-03-04,2,1000,2000
SER002183,BOOK002442,HOT0077,EMP00022,Laundry,2026-06-17,2,750,1500
SER002184,BOOK001488,HOT0187,EMP00151,Dinner,2025-06-11,4,500,2000
SER002185,BOOK004554,HOT0212,EMP00312,Laundry,2026-01-30,3,250,750
SER002186,BOOK004534,HOT0041,EMP00518,Mini Bar,2026-08-05,4,1000,4000
SER002187,BOOK002219,HOT0202,EMP00633,Gym,2026-02-13,4,250,1000
SER002188,BOOK002076,HOT0021,EMP00325,Mini Bar,2025-05-17,4,1500,6000
SER002189,BOOK002353,HOT0068,EMP00678,Spa,2025-03-13,1,1500,1500
SER002190,BOOK001762,HOT0141,EMP00240,Mini Bar,2024-12-04,4,500,2000
SER002191,BOOK002698,HOT0238,EMP00204,Mini Bar,2026-01-25,2,750,1500
SER002192,BOOK004965,HOT0083,EMP00393,Spa,2026-06-22,4,1000,4000
SER002193,BOOK002161,HOT0127,EMP00249,Airport Pickup,2025-02-22,2,750,1500
SER002194,BOOK000485,HOT0091,EMP00227,Airport Pickup,2025-04-17,4,2000,8000
SER002195,BOOK001584,HOT0227,EMP00632,Laundry,2025-10-20,1,500,500
SER002196,BOOK003790,HOT0062,EMP00338,Airport Pickup,2025-06-01,1,2000,2000
SER002197,BOOK004650,HOT0215,EMP00339,Airport Pickup,2025-09-26,2,2000,4000
SER002198,BOOK003562,HOT0136,EMP00278,Lunch,2026-05-21,1,750,750
SER002199,BOOK000166,HOT0037,EMP00618,Dinner,2025-09-08,4,1000,4000
SER002200,BOOK002262,HOT0163,EMP00771,Gym,2026-05-28,2,750,1500
SER002201,BOOK001548,HOT0041,EMP00036,Mini Bar,2025-03-18,4,750,3000
SER002202,BOOK001442,HOT0111,EMP00008,Laundry,2026-07-24,2,1500,3000
SER002203,BOOK000334,HOT0199,EMP00693,Airport Pickup,2026-06-15,4,2000,8000
SER002204,BOOK003821,HOT0106,EMP00230,Spa,2026-02-25,2,2000,4000
SER002205,BOOK000831,HOT0050,EMP00373,Swimming Pool,2026-06-07,1,500,500
SER002206,BOOK001642,HOT0066,EMP00074,Mini Bar,2026-05-24,1,2000,2000
SER002207,BOOK002578,HOT0241,EMP00056,Swimming Pool,2026-01-06,4,2000,8000
