review_id,booking_id,customer_id,hotel_id,rating,review_title,review_text,review_date,sentiment
REV001971,BOOK002623,CUST003073,HOT0113,2,Amazing Hospitality,Great location and ambience.,2025-07-07,Negative
REV001972,BOOK003515,CUST000157,HOT0097,3,Amazing Hospitality,Food quality was excellent.,2026-04-26,Neutral
REV001973,BOOK003494,CUST002421,HOT0183,4,Very Good,Overall satisfied with the stay.,2026-08-17,Positive
REV001974,BOOK003677,CUST004729,HOT0141,1,Value for Money,Staff were friendly and helpful.,2026-04-07,Negative
REV001975,BOOK003793,CUST000184,HOT0147,2,Needs Improvement,Staff were friendly and helpful.,2024-09-27,Negative
REV001976,BOOK001386,CUST000819,HOT0106,2,Amazing Hospitality,Room was clean and comfortable.,2025-05-08,Negative
REV001977,BOOK004849,CUST004013,HOT0173,5,Highly Recommended,Will definitely visit again.,2025-02-18,Positive
REV001978,BOOK004410,CUST002917,HOT0006,2,Amazing Hospitality,Will definitely visit again.,2026-02-06,Negative
REV001979,BOOK003780,CUST001463,HOT0030,1,Average Experience,Overall satisfied with the stay.,2024-08-29,Negative
REV001980,BOOK003401,CUST003731,HOT0196,5,Needs Improvement,Will definitely visit again.,2025-12-26,Positive
REV001981,BOOK003574,CUST003153,HOT0062,3,Highly Recommended,Check-in process was smooth.,2024-10-17,Neutral
REV001982,BOOK001905,CUST003287,HOT0027,1,Needs Improvement,Check-in process was smooth.,2026-04-26,Negative
REV001983,BOOK003403,CUST000230,HOT0217,2,Amazing Hospitality,Room was clean and comfortable.,2025-11-01,Negative
REV001984,BOOK003860,CUST001712,HOT0099,2,Amazing Hospitality,Check-in process was smooth.,2026-08-25,Negative
REV001985,BOOK001064,CUST000834,HOT0032,5,Very Good,Food quality was excellent.,2026-02-10,Positive
REV001986,BOOK003996,CUST004046,HOT0163,1,Excellent Stay,Bathroom needs improvement.,2024-12-22,Negative
REV001987,BOOK001149,CUST002028,HOT0197,5,Highly Recommended,Great location and ambience.,2025-11-26,Positive
REV001988,BOOK004623,CUST004031,HOT0170,4,Value for Money,Check-in process was smooth.,2026-01-16,Positive
REV001989,BOOK000001,CUST004122,HOT0011,1,Poor Service,Staff were friendly and helpful.,2025-08-16,Negative
REV001990,BOOK002134,CUST003138,HOT0214,3,Value for Money,Overall satisfied with the stay.,2025-05-12,Neutral
REV001991,BOOK001585,CUST003551,HOT0173,5,Average Experience,Staff were friendly and helpful.,2026-08-23,Positive
REV001992,BOOK004045,CUST002167,HOT0244,1,Value for Money,Overall satisfied with the stay.,2025-04-15,Negative
REV001993,BOOK003359,CUST002877,HOT0024,3,Poor Service,Great location and ambience.,2025-03-05,Neutral
REV001994,BOOK001487,CUST004081,HOT0198,2,Very Good,Will definitely visit again.,2026-01-30,Negative
REV001995,BOOK004097,CUST000324,HOT0081,1,Amazing Hospitality,Check-in process was smooth.,2025-10-11,Negative
REV001996,BOOK004579,CUST000604,HOT0238,4,Value for Money,Overall satisfied with the stay.,2024-11-07,Positive
REV001997,BOOK000312,CUST004791,HOT0212,5,Highly Recommended,Check-in process was smooth.,2025-11-16,Positive
REV001998,BOOK003865,CUST004362,HOT0164,5,Value for Money,Will definitely visit again.,2025-05-31,Positive
REV001999,BOOK002279,CUST003202,HOT0124,3,Average Experience,Bathroom needs improvement.,2026-05-09,Neutral
REV002000,BOOK000559,CUST002600,HOT0212,5,Amazing Hospitality,Bathroom needs improvement.,2025-06-05,Positive
REV002001,BOOK003004,CUST001892,HOT0214,2,Value for Money,Overall satisfied with the stay.,2026-02-12,Negative
REV002002,BOOK004771,CUST004271,HOT0031,1,Excellent Stay,Check-in process was smooth.,2025-04-17,Negative
REV002003,BOOK001912,CUST000590,HOT0107,1,Value for Money,Staff were friendly and helpful.,2025-10-05,Negative
REV002004,BOOK001975,CUST002122,HOT0222,1,Value for Money,Great location and ambience.,2026-09-17,Negative
REV002005,BOOK002455,CUST001148,HOT0019,5,Very Good,Check-in process was smooth.,2024-10-09,Positive
REV002006,BOOK002004,CUST003181,HOT0050,5,Amazing Hospitality,Overall satisfied with the stay.,2024-09-23,Positive
REV002007,BOOK003323,CUST004075,HOT0239,1,Very Good,Bathroom needs improvement.,2025-01-20,Negative
REV002008,BOOK002678,CUST002884,HOT0104,4,Amazing Hospitality,Staff were friendly and helpful.,2024-12-04,Positive
REV002009,BOOK003655,CUST000350,HOT0129,1,Amazing Hospitality,Staff were friendly and helpful.,2026-07-08,Negative
REV002010,BOOK003382,CUST001105,HOT0056,4,Highly Recommended,Staff were friendly and helpful.,2024-12-30,Positive
REV002011,BOOK002163,CUST002642,HOT0089,5,Poor Service,Bathroom needs improvement.,2025-03-24,Positive
REV002012,BOOK001961,CUST001571,HOT0125,2,Very Good,Staff were friendly and helpful.,2026-03-10,Negative
REV002013,BOOK002112,CUST000999,HOT0204,1,Very Good,Room was clean and comfortable.,2025-08-10,Negative
REV002014,BOOK004092,CUST001451,HOT0037,1,Excellent Stay,Overall satisfied with the stay.,2025-03-03,Negative
REV002015,BOOK001317,CUST004365,HOT0044,6,Very Good,Staff were friendly and helpful.,2025-03-13,Negative
REV002016,BOOK000332,CUST000166,HOT0052,1,Poor Service,Will definitely visit again.,2024-10-23,Negative
REV002017,BOOK001616,CUST002712,HOT0083,4,Average Experience,Great location and ambience.,2026-02-21,Positive
REV002018,BOOK000407,CUST002567,HOT0008,3,Very Good,Overall satisfied with the stay.,2026-04-09,Neutral
REV002019,BOOK004214,CUST004048,HOT0128,1,Needs Improvement,Check-in process was smooth.,2025-07-16,Negative
REV002020,BOOK002513,CUST002405,HOT0234,3,Value for Money,Room was clean and comfortable.,2026-05-15,Neutral
REV002021,BOOK003811,CUST003361,HOT0094,3,Excellent Stay,Staff were friendly and helpful.,2026-04-10,Neutral
REV002022,BOOK002729,CUST002089,HOT0137,5,Very Good,Bathroom needs improvement.,2025-05-04,Positive
REV002023,BOOK004541,CUST004702,HOT0169,2,Highly Recommended,Overall satisfied with the stay.,2025-02-24,Negative
REV002024,BOOK003536,CUST000609,HOT0205,5,Average Experience,Staff were friendly and helpful.,2024-12-22,Positive
REV002025,BOOK000856,CUST000277,HOT0129,1,Excellent Stay,Will definitely visit again.,2026-05-03,Negative
REV002026,BOOK004469,CUST000199,HOT0058,3,Highly Recommended,Great location and ambience.,2025-05-07,Neutral
REV002027,BOOK001675,CUST002183,HOT0114,5,Highly Recommended,Overall satisfied with the stay.,2025-10-31,Positive
REV002028,BOOK001399,CUST002035,HOT0029,5,Very Good,Overall satisfied with the stay.,2026-05-12,Positive
REV002029,BOOK001742,CUST000740,HOT0171,5,Poor Service,Food quality was excellent.,2025-07-16,Positive
REV002030,BOOK001390,CUST001303,HOT0060,4,Average Experience,Check-in process was smooth.,2025-04-18,Positive
REV002031,BOOK000073,CUST004887,HOT0216,4,Excellent Stay,Room was clean and comfortable.,2025-01-10,Positive
REV002032,BOOK001608,CUST000014,HOT0138,5,Poor Service,Room was clean and comfortable.,2025-05-22,Positive
REV002033,BOOK000331,CUST000980,HOT0024,5,Needs Improvement,Great location and ambience.,2024-09-17,Positive
REV002034,BOOK000666,CUST002015,HOT0203,5,Amazing Hospitality,Staff were friendly and helpful.,2025-11-06,Positive
REV002035,BOOK000411,CUST002090,HOT0180,1,Amazing Hospitality,Great location and ambience.,2026-08-29,Negative
REV002036,BOOK001720,CUST002622,HOT0157,5,Value for Money,Staff were friendly and helpful.,2025-08-04,Positive
REV002037,BOOK000224,CUST004780,HOT0214,4,Needs Improvement,Will definitely visit again.,2025-12-08,Positive
REV002038,BOOK004707,CUST002983,HOT0079,4,Highly Recommended,Bathroom needs improvement.,2025-09-11,Positive
REV002039,BOOK003036,CUST002406,HOT0209,2,Value for Money,Will definitely visit again.,2025-08-11,Negative
REV002040,BOOK003566,CUST004376,HOT0111,4,Needs Improvement,Food quality was excellent.,2025-03-17,Positive
REV002041,BOOK003428,CUST004312,HOT0085,5,Poor Service,Staff were friendly and helpful.,2026-02-09,Positive
REV002042,BOOK001486,CUST003844,HOT0098,4,Very Good,Check-in process was smooth.,2026-01-14,Positive
REV002043,BOOK003512,CUST003626,HOT0077,1,Amazing Hospitality,Check-in process was smooth.,2025-08-31,Negative
REV002044,BOOK000974,CUST003052,HOT0180,2,Needs Improvement,Check-in process was smooth.,2025-06-21,Negative
REV002045,BOOK004923,CUST001427,HOT0164,3,Needs Improvement,Check-in process was smooth.,2026-07-18,Neutral
REV002046,BOOK001778,CUST001453,HOT0218,5,Poor Service,Will definitely visit again.,2026-08-14,Positive
REV002047,BOOK002627,CUST001564,HOT0107,2,Amazing Hospitality,Great location and ambience.,2025-03-08,Negative
REV002048,BOOK001517,CUST004731,HOT0096,1,Amazing Hospitality,Overall satisfied with the stay.,2025-01-13,Negative
REV002049,BOOK002683,CUST002310,HOT0057,1,Average Experience,Bathroom needs improvement.,2024-10-26,Negative
REV002050,BOOK004231,CUST002496,HOT0193,3,Average Experience,Staff were friendly and helpful.,2026-05-20,Neutral
REV002051,BOOK003040,CUST000653,HOT0159,4,Value for Money,Staff were friendly and helpful.,2026-03-03,Positive
REV002052,BOOK003657,CUST002973,HOT0190,2,Excellent Stay,Will definitely visit again.,2025-04-19,Negative
REV002053,BOOK000503,CUST002884,HOT0111,5,Needs Improvement,Great location and ambience.,2025-12-22,Positive
REV002054,BOOK004065,CUST000448,HOT0028,1,Excellent Stay,Overall satisfied with the stay.,2026-07-27,Negative
REV002055,BOOK001258,CUST004481,HOT0166,5,Needs Improvement,Room was clean and comfortable.,2025-06-03,Positive
REV002056,BOOK002445,CUST004939,HOT0125,5,Excellent Stay,Great location and ambience.,2026-10-08,Positive
REV002057,BOOK004147,CUST001171,HOT0061,1,Average Experience,Food quality was excellent.,2026-09-02,Negative
REV002058,BOOK003390,CUST002167,HOT0125,3,Needs Improvement,Check-in process was smooth.,2026-07-27,Neutral
REV002059,BOOK004421,CUST004692,HOT0097,4,Highly Recommended,Food quality was excellent.,2024-11-14,Positive
REV002060,BOOK001056,CUST001083,HOT0081,1,Very Good,Will definitely visit again.,2024-12-17,Negative
REV002061,BOOK000846,CUST004483,HOT0149,4,Excellent Stay,Room was clean and comfortable.,2025-02-14,Positive
REV002062,BOOK002122,CUST000650,HOT0173,3,Needs Improvement,Check-in process was smooth.,2026-06-23,Neutral
REV002063,BOOK001135,CUST004034,HOT0162,1,Very Good,Room was clean and comfortable.,2025-09-06,Negative
REV002064,BOOK002175,CUST001203,HOT0059,4,Poor Service,Check-in process was smooth.,2024-09-02,Positive
REV002065,BOOK003451,CUST003844,HOT0195,2,Amazing Hospitality,Food quality was excellent.,2025-10-20,Negative
REV002066,BOOK003467,CUST001001,HOT0095,4,Very Good,Room was clean and comfortable.,2025-10-20,Positive
REV002067,BOOK002875,CUST000605,HOT0026,4,Value for Money,Overall satisfied with the stay.,2024-11-15,Positive
REV002068,BOOK001483,CUST003791,HOT0151,1,Highly Recommended,Room was clean and comfortable.,2025-05-20,Negative
REV002069,BOOK003882,CUST000913,HOT0107,3,Highly Recommended,Staff were friendly and helpful.,2025-11-15,Neutral
REV002070,BOOK003916,CUST000831,HOT0119,1,Poor Service,Will definitely visit again.,2026-05-12,Negative
REV002071,BOOK000036,CUST001033,HOT0138,3,Poor Service,Overall satisfied with the stay.,2026-08-19,Neutral
REV002072,BOOK001105,CUST004463,HOT0085,4,Needs Improvement,Overall satisfied with the stay.,2025-05-15,Positive
REV002073,BOOK003177,CUST003372,HOT0017,5,Amazing Hospitality,Check-in process was smooth.,2025-07-15,Positive
REV002074,BOOK001764,CUST001614,HOT0087,1,Value for Money,Staff were friendly and helpful.,2026-01-29,Negative
REV002075,BOOK003068,CUST003498,HOT0038,3,Highly Recommended,Room was clean and comfortable.,2025-12-05,Neutral
REV002076,BOOK004917,CUST003255,HOT0230,4,Excellent Stay,Great location and ambience.,2026-06-02,Positive
REV002077,BOOK003633,CUST001883,HOT0025,2,Poor Service,Will definitely visit again.,2026-06-07,Negative
REV002078,BOOK004604,CUST001113,HOT0020,2,Average Experience,Great location and ambience.,2024-10-27,Negative
REV002079,BOOK001926,CUST004487,HOT0039,3,Needs Improvement,Room was clean and comfortable.,2025-11-19,Neutral
REV002080,BOOK003622,CUST000597,HOT0040,1,Excellent Stay,Room was clean and comfortable.,2025-02-20,Negative
REV002081,BOOK004251,CUST003844,HOT0016,3,Value for Money,Bathroom needs improvement.,2024-10-09,Neutral
REV002082,BOOK002712,CUST003723,HOT0118,5,Needs Improvement,Great location and ambience.,2026-04-20,Positive
REV002083,BOOK002560,CUST003739,HOT0130,1,Average Experience,Bathroom needs improvement.,2025-03-03,Negative
REV002084,BOOK001537,CUST000562,HOT0104,3,Very Good,Will definitely visit again.,2026-02-20,Neutral
REV002085,BOOK003991,CUST004774,HOT0027,5,Value for Money,Bathroom needs improvement.,2026-05-07,Positive
REV002086,BOOK004470,CUST001306,HOT0196,3,Very Good,Overall satisfied with the stay.,2025-10-05,Neutral
REV002087,BOOK004039,CUST000762,HOT0005,1,Very Good,Check-in process was smooth.,2024-12-16,Negative
REV002088,BOOK003756,CUST004335,HOT0036,5,Excellent Stay,Food quality was excellent.,2024-09-30,Positive
REV002089,BOOK003586,CUST003234,HOT0230,2,Amazing Hospitality,Will definitely visit again.,2026-07-02,Negative
REV002090,BOOK001625,CUST000560,HOT0073,5,Amazing Hospitality,Check-in process was smooth.,2025-01-01,Positive
REV002091,BOOK002939,CUST002737,HOT0116,5,Needs Improvement,Overall satisfied with the stay.,2025-12-20,Positive
REV002092,BOOK000780,CUST003868,HOT0066,4,Poor Service,Room was clean and comfortable.,2026-08-11,Positive
REV002093,BOOK004328,CUST003404,HOT0234,1,Average Experience,Overall satisfied with the stay.,2025-01-01,Negative
REV002094,BOOK003230,CUST004416,HOT0105,2,Amazing Hospitality,Room was clean and comfortable.,2024-12-13,Negative
REV002095,BOOK004791,CUST004902,HOT0048,3,Poor Service,Check-in process was smooth.,2025-09-13,Neutral
REV002096,BOOK000602,CUST001169,HOT0239,1,Excellent Stay,Room was clean and comfortable.,2026-02-11,Negative
REV002097,BOOK002431,CUST001740,HOT0081,3,Excellent Stay,Food quality was excellent.,2025-02-22,Neutral
REV002098,BOOK003883,CUST004564,HOT0176,3,Average Experience,Food quality was excellent.,2025-07-07,Neutral
REV002099,BOOK001856,CUST002257,HOT0173,4,Average Experience,Overall satisfied with the stay.,2025-11-09,Positive
REV002100,BOOK001548,CUST003714,HOT0041,2,Excellent Stay,Great location and ambience.,2025-03-23,Negative
REV002101,BOOK001695,CUST000770,HOT0083,3,Poor Service,Room was clean and comfortable.,2025-02-18,Neutral
REV002102,BOOK001132,CUST003319,HOT0191,4,Value for Money,Bathroom needs improvement.,2025-05-16,Positive
REV002103,BOOK000574,CUST000060,HOT0145,2,Value for Money,Staff were friendly and helpful.,2026-04-29,Negative
REV002104,BOOK004077,CUST000429,HOT0245,1,Poor Service,Food quality was excellent.,2026-09-04,Negative
REV002105,BOOK002944,CUST003551,HOT0141,1,Needs Improvement,Will definitely visit again.,2025-08-22,Negative
REV002106,BOOK001915,CUST004711,HOT0104,1,Average Experience,Overall satisfied with the stay.,2026-07-18,Negative
REV002107,BOOK003222,CUST004756,HOT0021,4,Average Experience,Check-in process was smooth.,2026-02-08,Positive
REV002108,BOOK001698,CUST002346,HOT0045,4,Excellent Stay,Will definitely visit again.,2024-12-07,Positive
REV002109,BOOK000137,CUST000475,HOT0005,1,Excellent Stay,Great location and ambience.,2026-06-27,Negative
REV002110,BOOK004333,CUST003675,HOT0043,5,Value for Money,Will definitely visit again.,2024-08-27,Positive
REV002111,BOOK004521,CUST002948,HOT0184,5,Poor Service,Room was clean and comfortable.,2025-10-14,Positive
REV002112,BOOK000839,CUST004398,HOT0149,2,Excellent Stay,Bathroom needs improvement.,2026-07-16,Negative
REV002113,BOOK001890,CUST001028,HOT0013,4,Average Experience,Great location and ambience.,2025-09-05,Positive
REV002114,BOOK003065,CUST002643,HOT0186,1,Highly Recommended,Great location and ambience.,2024-09-12,Negative
REV002115,BOOK002418,CUST002877,HOT0001,3,Poor Service,Room was clean and comfortable.,2025-11-25,Neutral
REV002116,BOOK001054,CUST002250,HOT0016,4,Average Experience,Bathroom needs improvement.,2025-04-14,Positive
REV002117,BOOK000999,CUST002323,HOT0009,1,Value for Money,Will definitely visit again.,2026-01-22,Negative
REV002118,BOOK004037,CUST004721,HOT0095,5,Excellent Stay,Bathroom needs improvement.,2024-10-29,Positive
REV002119,BOOK001760,CUST004896,HOT0026,2,Excellent Stay,Bathroom needs improvement.,2024-12-05,Negative
REV002120,BOOK000280,CUST002373,HOT0150,3,Highly Recommended,Room was clean and comfortable.,2025-06-03,Neutral
REV002121,BOOK003735,CUST004668,HOT0144,1,Poor Service,Room was clean and comfortable.,2025-10-12,Negative
REV002122,BOOK002913,CUST002167,HOT0099,4,Poor Service,Check-in process was smooth.,2026-03-11,Positive
REV002123,BOOK004468,CUST002621,HOT0110,3,Poor Service,Overall satisfied with the stay.,2026-07-04,Neutral
REV002124,BOOK001371,CUST000565,HOT0208,1,Amazing Hospitality,Staff were friendly and helpful.,2025-04-29,Negative
REV002125,BOOK002442,CUST000879,HOT0077,2,Amazing Hospitality,Overall satisfied with the stay.,2026-06-22,Negative
REV002126,BOOK001501,CUST002786,HOT0244,1,Highly Recommended,Room was clean and comfortable.,2025-04-18,Negative
REV002127,BOOK003140,CUST000158,HOT0052,1,Excellent Stay,Will definitely visit again.,2025-11-20,Negative
REV002128,BOOK003272,CUST000523,HOT0170,5,Average Experience,Food quality was excellent.,2026-09-01,Positive
REV002129,BOOK003755,CUST001213,HOT0237,5,Poor Service,Staff were friendly and helpful.,2024-12-14,Positive
REV002130,BOOK000452,CUST000102,HOT0055,2,Needs Improvement,Room was clean and comfortable.,2026-02-14,Negative
REV002131,BOOK001255,CUST004284,HOT0095,2,Value for Money,Staff were friendly and helpful.,2024-12-06,Negative
REV002132,BOOK001391,CUST000447,HOT0244,3,Poor Service,Check-in process was smooth.,2026-05-15,Neutral
REV002133,BOOK000958,CUST004719,HOT0221,5,Amazing Hospitality,Room was clean and comfortable.,2026-06-10,Positive
REV002134,BOOK000466,CUST004700,HOT0068,3,Highly Recommended,Bathroom needs improvement.,2024-10-02,Neutral
REV002135,BOOK002210,CUST000781,HOT0183,4,Value for Money,Great location and ambience.,2025-05-21,Positive
REV002136,BOOK004991,CUST004302,HOT0072,3,Very Good,Check-in process was smooth.,2026-01-19,Neutral
